"Date & Time","use [kWh]","gen [kWh]","HVAC [kWh]","Garage [kWh]","Main House + Pumps [kWh]","Water Heater [kWh]","Heat Pump [kWh]","Heaters - upstairs [kWh]","Heater - downstairs [kWh]","Range [kWh]","HRV [kWh]","Dishwasher [kWh]","Main House [kWh]","Washer and Dryer [kWh]","KitL MasLP BathLP LoftLP GueLP [kWh]","KitP LivLP StairsUpLP [kWh]","Well Pump [kWh]","Booster Pump [kWh]","Garage Water Heater [kWh]","Solar Net [kWh]","Main Grid [kWh]","Solar Pos [kWh]","Septic Pump [kWh]"
2016-08-06 13:00:00,14908.849015000,9208.531641389,-2939.975560833,-3096.670495278,-11812.178519722,-1861.920412778,-2434.872983056,-71.823736389,-89.070872222,-550.924221111,-344.207969167,-200.395991389,-10084.547267500,-794.564465278,-366.369687500,0.000000000,-1092.295784444,-635.335467778,-1016.227410833,8912.041426944,-5996.807588056,9208.531641389,-18.781503889
2016-08-05 13:00:00,14890.064883056,9173.271752222,-2939.253880556,-3093.079816944,-11796.985066111,-1860.827443611,-2434.422155833,-71.707366667,-89.011514722,-550.554520278,-344.112843333,-200.396537222,-10075.662841667,-794.499331111,-365.732176111,0.000000000,-1088.459490556,-632.862733889,-1013.647979167,8876.991702222,-6013.073180833,9173.271752222,-18.621836667
2016-08-04 13:00:00,14872.415279167,9124.587339722,-2938.554601389,-3087.423308611,-11784.991970556,-1860.274702500,-2433.995315833,-71.590380278,-88.951611667,-550.183014167,-344.017293611,-200.396932778,-10066.272867778,-792.950529722,-365.012101667,0.000000000,-1086.815573333,-631.903529444,-1009.106856667,8828.504831667,-6043.910447500,9124.587339722,-18.608648889
2016-08-03 13:00:00,14860.021214167,9075.416677222,-2937.837856944,-3084.365765556,-11775.655448611,-1859.164210278,-2433.550844167,-71.473204167,-88.891778611,-549.810010278,-343.922030000,-200.396985000,-10058.992981944,-792.933325833,-364.369705833,0.000000000,-1085.505838611,-631.156628056,-1006.425788333,8779.534115000,-6080.487099167,9075.416677222,-18.598263056
2016-08-02 13:00:00,14842.207025278,9039.482108889,-2937.090685000,-3080.197483333,-11762.009541944,-1858.599534167,-2433.075541389,-71.355989167,-88.831976667,-549.438108333,-343.827177778,-200.397932500,-10051.497334722,-792.915988056,-363.699086667,0.000000000,-1081.788203333,-628.724003889,-1003.589116389,8744.160070556,-6098.046954722,9039.482108889,-18.591079167
2016-08-01 13:00:00,14820.948555278,8997.789190278,-2936.379801111,-3074.171959167,-11746.776596111,-1857.493313056,-2432.635998056,-71.239184167,-88.771806111,-549.068116667,-343.732812778,-200.400629444,-10042.035632500,-792.899120556,-362.986606111,0.000000000,-1078.348815556,-626.392148056,-1002.518058889,8702.658393056,-6118.290162222,8997.789190278,-18.589790833
2016-07-31 13:00:00,14799.102656944,8953.429432222,-2935.649326389,-3068.758033889,-11730.344623056,-1856.938007500,-2432.175838889,-71.122767778,-88.711993333,-548.700030278,-343.638726389,-200.403322500,-10033.168981111,-792.882096111,-362.315747500,0.000000000,-1073.239491389,-623.936150556,-1001.442611111,8658.487306944,-6140.615350000,8953.429432222,-18.590920556
2016-07-30 13:00:00,14783.233045000,8908.723902500,-2934.939907222,-3063.494731667,-11719.738313333,-1856.373301111,-2431.736496944,-71.006391667,-88.652207222,-548.331712222,-343.544811389,-200.406035556,-10024.175176944,-792.865076389,-361.539773056,0.000000000,-1072.198378056,-623.364758333,-1000.438121389,8613.974234444,-6169.258810556,8908.723902500,-18.591006111
2016-07-29 13:00:00,14765.906650833,8855.427897500,-2934.257762500,-3057.435668056,-11708.470982778,-1855.232456389,-2431.324067222,-70.890350833,-88.592367222,-547.963218889,-343.450977222,-200.408752778,-10014.568031389,-792.848382500,-360.838835556,0.000000000,-1071.127130278,-622.775821111,-999.431096111,8560.868430278,-6205.038220556,8855.427897500,-18.589799722
2016-07-28 13:00:00,14745.070374722,8799.589060000,-2933.586643056,-3056.388263889,-11688.682110833,-1854.675241667,-2430.923542500,-70.773896111,-88.532465278,-547.593995278,-343.356739167,-200.411515000,-10005.426643889,-792.831477778,-360.053805833,0.000000000,-1063.751138056,-619.504328889,-999.450104722,8505.220033333,-6239.850341389,8799.589060000,-18.588986111
2016-07-27 13:00:00,14719.405509444,8743.369483611,-2932.891790556,-3051.518789722,-11667.886719722,-1854.137733333,-2430.499275000,-70.657408333,-88.472580000,-547.225063889,-343.262527222,-200.414247500,-9996.460663333,-792.814524722,-359.390312222,0.000000000,-1055.757726111,-615.668330278,-994.223858056,8449.198134167,-6270.207375278,8743.369483611,-18.586731389
2016-07-26 13:00:00,14698.080280556,8686.762681944,-2932.194900833,-3049.178878333,-11648.901402222,-1853.031084722,-2430.073511389,-70.540728333,-88.412569722,-546.854973611,-343.168091389,-200.416590556,-9987.151440278,-792.797415833,-358.658888889,0.000000000,-1049.583505556,-612.166456389,-992.274136944,8392.786857500,-6305.293423056,8686.762681944,-18.582820278
2016-07-25 13:00:00,14684.630331111,8643.483784722,-2931.523858889,-3045.047913333,-11639.582417778,-1852.474944444,-2429.673455000,-70.424132778,-88.353126667,-546.484221667,-343.073144444,-200.417108889,-9979.896551944,-792.779915278,-357.999810278,0.000000000,-1048.273998056,-611.411867778,-988.871032222,8349.707759722,-6334.922571389,8643.483784722,-18.572530556
2016-07-24 13:00:00,14665.898085000,8586.676753056,-2930.840751944,-3042.242454444,-11623.655630556,-1851.369335000,-2429.260739444,-70.307887222,-88.293713611,-546.114323889,-342.978411667,-200.417609444,-9972.051643889,-792.762698056,-357.257815000,0.000000000,-1042.723084444,-608.880902222,-985.954666389,8293.084296944,-6372.813788056,8586.676753056,-18.561523056
2016-07-23 13:00:00,14655.123237222,8536.660829167,-2930.128346111,-3040.288166389,-11614.835070833,-1850.832088056,-2428.819659444,-70.191031111,-88.234166111,-545.743403333,-342.883489444,-200.418099167,-9964.914843611,-792.745330556,-356.621709167,0.000000000,-1041.687500556,-608.232726667,-984.745346111,8243.255728333,-6411.867508889,8536.660829167,-18.549636667
2016-07-22 13:00:00,14643.663391944,8503.933187222,-2929.420634722,-3038.270474722,-11605.392917222,-1849.722838056,-2428.383478889,-70.074163889,-88.174475556,-545.371712778,-342.788516389,-200.418578333,-9957.201361389,-792.728090278,-355.968788333,0.000000000,-1040.623164167,-607.568391667,-983.596301111,8210.712608056,-6432.950783889,8503.933187222,-18.540227222
2016-07-21 13:00:00,14631.108233056,8465.066952778,-2928.724906389,-3035.278086944,-11595.830146111,-1849.201335556,-2427.959324444,-69.957263333,-88.114868056,-545.000334444,-342.693450556,-200.419096111,-9949.942861111,-792.710740000,-355.225752500,0.000000000,-1039.165685833,-606.721599167,-980.873529167,8172.053885833,-6459.054347222,8465.066952778,-18.379129722
2016-07-20 13:00:00,14608.256901944,8408.158368889,-2928.039923889,-3029.698998889,-11578.557903056,-1848.655199167,-2427.546205000,-69.840246111,-88.055198611,-544.628192222,-342.598274167,-200.419615556,-9942.697284722,-792.693361667,-354.553341944,0.000000000,-1032.112182778,-603.748435556,-975.110979167,8115.337536111,-6492.919365833,8408.158368889,-18.369262222
2016-07-19 13:00:00,14597.890617500,8380.810307222,-2927.356446944,-3031.291492778,-11566.599124722,-1847.576918889,-2427.133679444,-69.723663889,-87.995616389,-544.256780833,-342.503487222,-200.420104444,-9935.333180278,-792.676194444,-353.823446111,0.000000000,-1029.224571389,-602.041373056,-973.707132778,8088.149237500,-6509.741380000,8380.810307222,-18.355460833
2016-07-18 13:00:00,14597.890617500,8380.810307222,-2926.671415278,-3037.091971667,-11560.798645833,-1847.122920000,-2426.720123611,-69.606647500,-87.936015278,-543.884737778,-342.408628889,-200.420560833,-9929.532701389,-792.658746389,-353.082286944,0.000000000,-1029.224571389,-602.041373056,-973.707132778,8088.149237500,-6509.741380000,8380.810307222,-18.355460833
2016-07-17 13:00:00,14581.511891111,8351.042205833,-2925.976583611,-3038.745721111,-11542.766170000,-1846.040481944,-2426.295215000,-69.490419167,-87.876552500,-543.513721944,-342.314396944,-200.419228056,-9922.853583611,-792.641566111,-352.334652222,0.000000000,-1021.015466389,-598.897120000,-973.727378611,8058.598061667,-6522.913829444,8351.042205833,-18.353313611
2016-07-16 13:00:00,14531.791600000,8298.476409444,-2924.249794444,-3037.197142500,-11494.594457500,-1838.449387778,-2425.864260556,-69.374135556,-87.814142500,-541.988703333,-341.197255833,-199.119781389,-9896.132198611,-789.046430833,-350.961830556,0.000000000,-1008.027415278,-590.434843611,-972.695088889,8006.238826944,-6525.552773056,8298.476409444,-18.347627222
2016-07-15 13:00:00,14495.287754167,8253.501328333,-2922.383271944,-3035.440450556,-11459.847303611,-1834.062379167,-2425.433290556,-69.258152500,-87.752406389,-540.850643333,-339.939422500,-198.436848333,-9872.997793889,-785.232244722,-349.922608056,0.000000000,-1000.925827778,-585.923681944,-971.673176667,7961.468210278,-6533.819543889,8253.501328333,-18.341440000
2016-07-14 13:00:00,14461.273353333,8198.511718611,-2920.498048889,-3029.287286667,-11431.986066667,-1829.928395556,-2424.992885278,-69.140535833,-87.689739444,-538.862346944,-338.674888333,-197.716676111,-9848.273417778,-779.350119167,-348.770268611,0.000000000,-998.957608889,-584.755040000,-967.745411111,7906.671373056,-6554.601980278,8198.511718611,-18.138807778
2016-07-13 13:00:00,14426.203655278,8148.603990833,-2918.593176389,-3024.962269167,-11401.241386111,-1823.476376111,-2424.537117222,-69.023405833,-87.626411667,-537.645265833,-337.406241667,-197.696081111,-9820.931332222,-772.386099444,-347.492795833,0.000000000,-996.815249722,-583.494804167,-965.105280000,7856.961026944,-6569.242628333,8148.603990833,-18.134095556
2016-07-12 13:00:00,14390.698672222,8095.683607500,-2916.710560556,-3018.156003889,-11372.542668333,-1818.003253333,-2424.096324444,-68.906713611,-87.564425833,-535.934615000,-336.143096667,-197.045813333,-9799.531388056,-771.774965278,-346.179413611,0.000000000,-991.917379444,-581.093900833,-959.697689444,7804.235891944,-6586.462780278,8095.683607500,-18.121783611
2016-07-11 13:00:00,14371.010581944,8053.135688611,-2914.829683333,-3012.567705833,-11358.442876111,-1817.233718333,-2423.656206389,-68.790865833,-87.503960000,-535.563997500,-334.878651111,-197.029811667,-9787.827738889,-771.760522778,-345.457901667,0.000000000,-990.309696111,-580.305441111,-955.532868056,7761.874345000,-6609.136236944,8053.135688611,-17.929834167
2016-07-10 13:00:00,14350.447951389,8019.571907222,-2912.937163889,-3011.382407778,-11339.065543611,-1812.028275556,-2423.203081111,-68.675628611,-87.442479722,-535.191781389,-333.615974444,-196.377930000,-9771.135053056,-771.738011667,-344.490668056,0.000000000,-988.526298611,-579.404191944,-954.546235833,7728.502362222,-6621.945589167,8019.571907222,-17.928743889
2016-07-09 13:00:00,14330.580108611,7977.991234167,-2911.052812222,-3010.410217500,-11320.169891111,-1807.697456389,-2422.750037778,-68.560773611,-87.381630833,-534.821650556,-332.360370000,-195.690497500,-9755.173256111,-771.699737778,-343.210525833,0.000000000,-986.605418056,-578.391216944,-953.518437778,7687.112983889,-6643.467124722,7977.991234167,-17.924600833
2016-07-08 13:00:00,14302.448719444,7941.282655000,-2909.487317222,-3006.940305278,-11295.508414167,-1803.181885000,-2422.299153889,-68.444590278,-87.320133889,-533.468595000,-331.423439167,-194.430764444,-9733.144205000,-771.566018056,-341.350538611,0.000000000,-985.001864722,-577.362344444,-952.500845278,7650.586220000,-6651.862499444,7941.282655000,-17.923421944
2016-07-07 13:00:00,14247.091269167,7912.554045000,-2908.606953889,-2999.368274444,-11247.722994722,-1793.646615556,-2421.834131944,-68.328354444,-87.256571111,-532.069065000,-331.187896389,-193.749125833,-9690.543365556,-756.961718611,-339.965410833,0.000000000,-981.551760833,-575.627868333,-947.871024444,7622.025473333,-6625.065795833,7912.554045000,-17.803549444
2016-07-06 13:00:00,14209.243887778,7872.437521111,-2907.896901944,-2992.812093889,-11216.431793889,-1786.090653889,-2421.394399444,-68.212753056,-87.194432222,-531.512237500,-331.095317222,-193.732325833,-9663.648515000,-750.438520000,-338.633676389,0.000000000,-978.821361111,-573.961917778,-943.215920000,7582.114423611,-6627.129464167,7872.437521111,-17.622254167
2016-07-05 13:00:00,14184.784817222,7836.569008611,-2907.167717500,-2985.851026667,-11198.933790556,-1783.882634444,-2420.933924444,-68.097070000,-87.134434444,-530.613658611,-331.002288611,-193.024894722,-9649.065593889,-750.348876667,-337.584893611,0.000000000,-976.947325278,-572.920871389,-938.624316944,7546.458756944,-6638.326060278,7836.569008611,-17.620618333
2016-07-04 13:00:00,14157.665568333,7812.331057778,-2906.426934722,-2981.339034722,-11176.326533611,-1779.485095000,-2420.461174167,-67.981998889,-87.074207778,-529.827878611,-330.909553889,-193.005815833,-9631.935247778,-748.641471944,-336.496815833,0.000000000,-973.591295278,-570.799990556,-934.533584167,7522.428472778,-6635.237095556,7812.331057778,-17.623543611
2016-07-03 13:00:00,14139.737142778,7778.000317500,-2905.697575000,-2976.919323889,-11162.817818889,-1778.576343056,-2419.998856667,-67.867138056,-87.015049444,-529.462617222,-330.816530833,-192.984239444,-9620.802951667,-745.746523889,-335.818028056,0.000000000,-972.076059444,-569.938807778,-930.978097222,7488.284472500,-6651.452670278,7778.000317500,-17.623001667
2016-07-02 13:00:00,14127.402971944,7750.184662778,-2904.984757222,-2974.738203889,-11152.664768056,-1777.632926389,-2419.553551111,-67.752045000,-86.955970833,-529.094825833,-330.723190278,-192.962733889,-9612.367635833,-745.658757500,-335.129215278,0.000000000,-970.965861944,-569.331270278,-929.961378889,7460.670985556,-6666.731986389,7750.184662778,-17.621453889
2016-07-01 13:00:00,14112.253187222,7705.553187500,-2904.301088889,-2970.277970278,-11141.975216944,-1776.941352500,-2419.139656389,-67.635755556,-86.896394167,-528.723084722,-330.629282778,-192.941247778,-9603.946027778,-745.411621389,-334.393408889,0.000000000,-969.563373611,-568.465815556,-926.807327222,7416.220519444,-6696.032667778,7705.553187500,-17.500961389
2016-06-30 13:00:00,14064.541261111,7653.637686944,-2902.644343889,-2965.340009722,-11099.201251389,-1771.769337222,-2418.684282778,-67.519867222,-86.834339722,-527.885295833,-329.605854167,-192.285538333,-9578.230365556,-738.600276944,-333.302816389,0.000000000,-959.002099167,-561.968786667,-923.543122222,7364.486627222,-6700.054633889,7653.637686944,-17.436721389
2016-06-29 13:00:00,14030.781745000,7614.980135000,-2900.753046111,-2957.569785833,-11073.211959167,-1767.144663333,-2418.232100278,-67.403078889,-86.772576944,-526.068886667,-328.345290000,-191.512753333,-9558.392723056,-737.546724722,-332.071284444,0.000000000,-955.132906389,-559.686329722,-917.734563056,7326.034890000,-6704.746855000,7614.980135000,-17.429947222
2016-06-28 13:00:00,13991.013811389,7576.555336111,-2898.865746667,-2954.110448611,-11036.903362778,-1762.699520556,-2417.780806944,-67.287204722,-86.711028056,-525.071680833,-327.086706944,-190.183054167,-9535.995253889,-735.149625556,-330.888622500,0.000000000,-946.261870000,-554.646238889,-916.803458889,7287.806421944,-6703.207389444,7576.555336111,-17.285228889
2016-06-27 13:00:00,13967.749548056,7525.434290278,-2896.984963889,-2953.259603333,-11014.489944722,-1758.184060278,-2417.339056111,-67.171146111,-86.649642500,-524.278127500,-325.825119167,-190.161970556,-9518.477431944,-735.065203333,-329.635332500,0.000000000,-943.315338889,-552.697173889,-916.681285833,7236.878625833,-6730.870922222,7525.434290278,-16.917251667
2016-06-26 13:00:00,13923.563644167,7468.212041944,-2895.127422222,-2950.305531667,-10973.258112500,-1755.219305833,-2416.913238611,-67.056115000,-86.589180278,-523.822642500,-324.568888333,-189.550175278,-9503.098704722,-734.980848889,-327.722198611,0.000000000,-930.468962222,-539.690445556,-914.316073889,7179.852413889,-6743.711230278,7468.212041944,-16.653622500
2016-06-25 13:00:00,13913.237668611,7409.684798889,-2893.233176111,-2949.430216389,-10963.807452222,-1754.415905278,-2416.461574722,-66.939681667,-86.529011667,-523.449626389,-323.302908056,-189.534604444,-9495.442395278,-734.894459167,-326.993410278,0.000000000,-929.275315833,-539.089741111,-913.273672222,7121.521054722,-6791.716613889,7409.684798889,-16.643451667
2016-06-24 13:00:00,13884.315740000,7370.435730278,-2891.313179722,-2947.827091111,-10936.488648889,-1749.851163611,-2415.983564722,-66.823012500,-86.467106111,-522.548065000,-322.039496389,-188.173765000,-9471.272604722,-729.218647222,-325.623851944,0.000000000,-927.159715556,-538.056328611,-912.339812778,7082.446664444,-6801.869075556,7370.435730278,-16.419218333
2016-06-23 13:00:00,13858.962345000,7348.844488333,-2889.354608889,-2943.212915278,-10915.749429722,-1747.464697778,-2415.466713611,-66.706585000,-86.406425000,-521.492451667,-320.774885278,-188.157194167,-9453.517559444,-728.942888333,-324.275375278,0.000000000,-925.286709722,-536.945160556,-908.214964167,7061.051111667,-6797.911233333,7348.844488333,-16.408567778
2016-06-22 13:00:00,13829.450062778,7302.959535833,-2887.442599444,-2936.285188333,-10893.164874444,-1741.628004167,-2414.999308056,-66.590625833,-86.344866944,-520.896943333,-319.507798611,-187.435403889,-9434.439753611,-728.853615000,-322.939131944,0.000000000,-923.116244444,-535.608876389,-903.325615833,7015.342616944,-6814.107445833,7302.959535833,-16.401607222
2016-06-21 13:00:00,13805.218795833,7248.844356389,-2885.510199722,-2930.127932778,-10875.090863056,-1738.430700278,-2414.516076389,-66.474173889,-86.283609167,-520.265961111,-318.236340278,-186.651692500,-9419.174608889,-728.762656667,-321.644374444,0.000000000,-921.354395278,-534.561858889,-899.660483611,6961.393566667,-6843.825229167,7248.844356389,-16.373580833
