Date & Time,use [kW],gen [kW],HVAC [kW],Garage [kW],Main House + Pumps [kW],Water Heater [kW],Heat Pump [kW],Heaters - upstairs [kW],Heater - downstairs [kW],Range [kW],HRV [kW],Dishwasher [kW],Main House [kW],Washer and Dryer [kW],KitL MasLP BathLP LoftLP GueLP [kW],KitP LivLP StairsUpLP [kW],Well Pump [kW],Booster Pump [kW],Garage Water Heater [kW],Solar Net [kW],Main Grid [kW],Solar Pos [kW],Septic Pump [kW]
10/26/2016 19:43,1.487682176,0.215123426,-0.35787603,-0.381455301,-1.106226875,-0.182157199,-0.298379572,-0.004592049,-0.002566076,-0.03464037,-0.052338333,-0.026550463,-1.016288079,-0.002823958,-0.048210278,0,-0.05751978,-0.032419016,-0.042808715,0.204348391,-1.283333785,0.215123426,0.000072546
10/25/2016 19:43,1.195822118,0.051849248,-0.373884873,-0.039164375,-1.156657743,-0.171346262,-0.314330278,-0.004619259,-0.002564977,-0.044992789,-0.052370359,-0.028834931,-1.048455185,-0.011119178,-0.051014676,0,-0.074512523,-0.033690035,-0.041842373,0.039335637,-1.156486481,0.051849248,0.000110845
10/24/2016 19:43,1.818341563,0.387309225,-0.373589317,-0.583869861,-1.234471701,-0.236979051,-0.313911667,-0.004635127,-0.002593148,-0.052161528,-0.052449375,-0.020934977,-1.118872442,-0.057714016,-0.048275706,0,-0.073284907,-0.042314352,-0.076827442,0.378072049,-1.440269514,0.387309225,0.00017375
10/23/2016 19:43,1.256274769,0.100020984,-0.322230382,-0.079774792,-1.176499977,-0.183054641,-0.262683646,-0.00463706,-0.002572546,-0.058182106,-0.05233713,-0.020112569,-1.073716377,-0.031025579,-0.065039398,0,-0.067580579,-0.035203021,-0.041668495,0.089533727,-1.166741042,0.100020984,-0.006751493
10/22/2016 19:43,2.22658191,0.446703472,-0.321161169,-0.083881123,-2.142700787,-0.505085336,-0.261188484,-0.004849167,-0.002749329,-0.308290081,-0.05237419,-0.034302095,-1.993220081,-0.247589838,-0.079789456,0,-0.094874063,-0.054606644,-0.043417928,0.437504896,-1.789077014,0.446703472,0.000239363
10/21/2016 19:43,1.293704583,0.554292894,-0.367273623,-0.044204711,-1.249499873,-0.291454861,-0.307546667,-0.004650266,-0.002601551,-0.08292853,-0.052475139,-0.018006435,-1.147703819,-0.009656516,-0.043805428,0,-0.063623843,-0.038172211,-0.043605023,0.544426713,-0.74927787,0.554292894,0.000142257
10/20/2016 19:43,1.502961551,0.362092986,-0.326893843,-0.041870926,-1.461090625,-0.269317697,-0.266967662,-0.004794167,-0.002642847,-0.239987627,-0.052489167,-0.040410509,-1.339812477,-0.002820532,-0.0634825,0,-0.08614125,-0.035136898,-0.041981701,0.352055231,-1.150906319,0.362092986,-0.003156493
10/19/2016 19:43,1.754988843,0.342332697,-0.355164282,-0.643681574,-1.111307269,-0.176831586,-0.295372454,-0.004695255,-0.00257338,-0.069728704,-0.052523194,-0.028878356,-1.011183484,-0.00283838,-0.054927627,0,-0.065683669,-0.034440116,-0.079379641,0.332015475,-1.422973368,0.342332697,-0.005033414
10/18/2016 19:43,1.521865162,0.274568403,-0.37128559,-0.047581262,-1.4742839,-0.18608412,-0.311352546,-0.004769745,-0.002614525,-0.173937315,-0.052548773,-0.054691227,-1.372055625,-0.002919167,-0.052880046,0,-0.067511782,-0.034716493,-0.040533299,0.264501262,-1.2573639,0.274568403,-0.000054201
10/17/2016 19:43,1.957923102,0.480628264,-0.33793463,-0.452751991,-1.505171111,-0.168730046,-0.278035856,-0.004777627,-0.002617361,-0.14542706,-0.052503785,-0.028730764,-1.408114051,-0.108467905,-0.046294306,0,-0.061600729,-0.035456331,-0.043371817,0.471072755,-1.486850347,0.480628264,-0.000024051
10/16/2016 19:43,1.415481574,0.360717986,-0.364219282,-0.312198183,-1.103283391,-0.145073877,-0.308149514,-0.004653137,-0.002569514,-0.048919734,-0.048847118,-0.000714248,-0.990575868,-0.00832625,-0.04535147,0,-0.07788235,-0.034825174,-0.042346574,0.350890995,-1.064590579,0.360717986,0.000510625
10/15/2016 19:43,1.453309988,0.246069282,-0.341374144,-0.264482257,-1.188827731,-0.137318449,-0.281870347,-0.004708021,-0.002581192,-0.121653935,-0.052214583,-0.059310498,-1.091839028,-0.011568796,-0.043817164,0,-0.063124039,-0.033864664,-0.085110266,0.235487593,-1.217822396,0.246069282,-0.0050736
10/14/2016 19:43,1.429762211,0.104923252,-0.342462211,-0.04121463,-1.388547581,-0.139826597,-0.283521898,-0.004594051,-0.002540799,-0.034840069,-0.051805463,-0.028192419,-1.151888924,-0.087963738,-0.051199352,0,-0.160340509,-0.076318148,-0.039757164,0.095023611,-1.3347386,0.104923252,-0.00227309
10/13/2016 19:43,1.700785544,0.171395208,-0.307405752,-0.055244815,-1.645540729,-0.327505856,-0.247564178,-0.004979259,-0.002658542,-0.237196215,-0.052203773,-0.016373137,-1.522779572,-0.17077662,-0.066523206,0,-0.079774282,-0.042986875,-0.033791389,0.158910382,-1.541875162,0.171395208,0.00020706
10/12/2016 19:43,2.145101447,0.081078079,-0.323695428,-0.658404456,-1.486696991,-0.223905729,-0.264326771,-0.004780961,-0.002576493,-0.022276377,-0.052011204,-0.030874861,-1.362902546,-0.27128419,-0.044706782,0,-0.084471134,-0.03932331,-0.042807558,0.070060602,-2.075040845,0.081078079,0.000142477
10/11/2016 19:43,1.330000266,0.75026162,-0.385103877,-0.058919884,-1.271080382,-0.160004734,-0.325204873,-0.004816505,-0.00255765,-0.04025544,-0.05252485,-0.031208391,-1.170902755,-0.003792488,-0.057203738,0,-0.067704456,-0.032473171,-0.043574734,0.741028194,-0.588972072,0.75026162,-0.0051686
10/10/2016 19:43,2.17215897,0.759566991,-0.373021111,-0.81481794,-1.35734103,-0.152661782,-0.313112199,-0.004934086,-0.002587257,-0.180855451,-0.052387569,-0.020632662,-1.264853958,-0.003799479,-0.052842315,0,-0.060725613,-0.031761458,-0.086257836,0.750251574,-1.421907396,0.759566991,-0.002767928
10/9/2016 19:43,1.653107211,0.590328889,-0.368474838,-0.041818264,-1.611288947,-0.208131667,-0.308455127,-0.005003426,-0.002629155,-0.257790903,-0.05238713,-0.04633816,-1.512846134,-0.101356875,-0.060472211,0,-0.063660995,-0.034781817,-0.043933241,0.580662245,-1.072444965,0.590328889,-0.000371389
10/8/2016 19:43,1.852825949,0.396747164,-0.250131655,-0.139958692,-1.712867257,-0.285009306,-0.190439155,-0.004996076,-0.002652083,-0.283412315,-0.05204434,-0.042952523,-1.596726736,-0.211261979,-0.060692986,0,-0.075961169,-0.040179352,-0.042934433,0.384403356,-1.468422593,0.396747164,-0.000411262
10/7/2016 19:43,1.379398981,0.17281272,-0.261156528,-0.050412755,-1.328986227,-0.19458162,-0.201598403,-0.004975312,-0.002591898,-0.241445405,-0.051990914,-0.028446088,-1.227700116,-0.073655046,-0.060495035,0,-0.065338333,-0.035947778,-0.041986991,0.162044352,-1.21735463,0.17281272,0.000003553
10/6/2016 19:43,1.357894051,0.508791435,-0.273900938,-0.030581968,-1.327312083,-0.273711285,-0.213813692,-0.004926725,-0.002610845,-0.140751123,-0.052549676,-0.092485231,-1.20637434,-0.003659155,-0.047071042,0,-0.084413484,-0.036524259,-0.034929734,0.498373843,-0.859520208,0.508791435,-0.00697934
10/5/2016 19:43,2.002065532,0.462515301,-0.277215347,-0.494937234,-1.507128299,-0.195747303,-0.217267118,-0.004882049,-0.00262331,-0.10195331,-0.05244287,-0.029486134,-1.392112465,-0.341948519,-0.056747859,0,-0.07496294,-0.040052894,-0.044965336,0.452893113,-1.549172419,0.462515301,0.00019566
10/4/2016 19:43,1.247721169,0.454957326,-0.308754653,-0.181697882,-1.066023287,-0.134458056,-0.248604456,-0.004923206,-0.0025861,-0.158622245,-0.052640891,-0.032278171,-0.96773397,-0.003732616,-0.054461713,0,-0.068117384,-0.030171933,-0.043403218,0.445001725,-0.802719444,0.454957326,-0.000042407
10/3/2016 19:43,1.47941875,0.46724853,-0.330032188,-0.447749178,-1.031669572,-0.153569884,-0.270394711,-0.004769456,-0.002545081,-0.039118762,-0.05232294,-0.031432442,-0.936580428,-0.003715116,-0.063957778,0,-0.059177396,-0.035911748,-0.044923646,0.457189398,-1.022229352,0.46724853,0.000115718
10/2/2016 19:43,1.015320637,0.611063704,-0.314127384,-0.122044525,-0.893276111,-0.09962125,-0.254453808,-0.004820486,-0.002544028,-0.089337419,-0.052309063,-0.000693738,-0.816583218,-0.003720231,-0.051848333,0,-0.047763646,-0.028929248,-0.044387697,0.601769421,-0.413551215,0.611063704,-0.000046875
10/1/2016 19:43,1.599535347,0.945126076,-0.380013403,-0.161520521,-1.438014826,-0.292312616,-0.320341481,-0.004801863,-0.002611771,-0.08171265,-0.052258287,-0.033315208,-1.294855741,-0.090061042,-0.060273912,0,-0.099603287,-0.043555799,-0.044821863,0.9361286,-0.663406748,0.945126076,-0.007325116
9/30/2016 19:43,1.421025868,0.367030127,-0.169717419,-0.101437384,-1.319588484,-0.146669444,-0.109754826,-0.004965856,-0.002593947,-0.226871782,-0.052402789,-0.061943171,-1.084415972,-0.093292211,-0.06194941,0,-0.158197373,-0.076975139,-0.045756007,0.357251516,-1.063774352,0.367030127,0.000005498
9/29/2016 19:43,0.995745856,0.894531377,-0.084381019,-0.051531991,-0.944213866,-0.177718843,-0.024120775,-0.004893935,-0.002563067,-0.077065602,-0.052803241,-0.033232407,-0.817698553,-0.104171389,-0.056282431,0,-0.089269016,-0.037246296,-0.045754919,0.885016528,-0.110729329,0.894531377,-0.000088542
9/28/2016 19:43,1.043457593,0.988952153,-0.083468287,-0.176412234,-0.867045359,-0.151059664,-0.023197488,-0.004921956,-0.002574155,-0.121802813,-0.052774688,-0.024799005,-0.7734536,-0.003853808,-0.052127905,0,-0.060395266,-0.033196493,-0.083734178,0.980150938,-0.063306655,0.988952153,-0.000063692
9/27/2016 19:43,0.83229816,1.03668794,-0.081816597,-0.010221655,-0.822076505,-0.18624669,-0.021634271,-0.004866644,-0.002559838,-0.045856331,-0.052755845,-0.028958009,-0.724947616,-0.003878125,-0.050334537,0,-0.06526691,-0.031861979,0.000249699,1.027435556,0.195137396,1.03668794,0.000041887
9/26/2016 19:43,0.917372546,0.92206647,-0.079672951,-0.100357859,-0.817014688,-0.158594502,-0.019594167,-0.004889977,-0.002555544,-0.073386863,-0.052633264,-0.03050456,-0.716524907,-0.003874259,-0.046556458,0,-0.064945382,-0.035544398,-0.07593544,0.912927859,-0.004444688,0.92206647,-0.004837211
9/25/2016 19:43,0.687817407,0.958801308,-0.079748391,-0.051585972,-0.636231435,-0.112292072,-0.019769005,-0.004853333,-0.002530926,-0.037465787,-0.052595127,-0.027416273,-0.554002465,-0.004005266,-0.050960058,0,-0.05174375,-0.03048522,-0.045196493,0.949073715,0.261256308,0.958801308,-0.002774028
9/24/2016 19:43,1.586832581,0.946143194,-0.079069456,-0.071516782,-1.515315799,-0.319449016,-0.019070856,-0.004897975,-0.00264485,-0.096794514,-0.052455775,-0.004582604,-1.371129259,-0.389133831,-0.063961713,0,-0.096624375,-0.047562164,-0.04352191,0.936660197,-0.650172384,0.946143194,-0.000059734
9/23/2016 19:43,1.586703333,1.001459722,-0.080751273,-0.166800671,-1.419902662,-0.239461354,-0.021015544,-0.004872465,-0.002575775,-0.09043603,-0.052287488,-0.050313692,-1.301686343,-0.266748252,-0.049999433,0,-0.077826887,-0.040389433,-0.043821933,0.992054491,-0.594648843,1.001459722,-0.000465428
9/22/2016 19:43,1.575757407,0.294815035,-0.081914664,-0.11756037,-1.458197037,-0.225462766,-0.022101528,-0.004848866,-0.002558079,-0.049427431,-0.052406192,-0.0273139,-1.349388576,-0.22644441,-0.063717396,0,-0.071466597,-0.037341863,-0.040201933,0.286254803,-1.289502604,0.294815035,-0.007885556
9/21/2016 19:43,0.962727894,0.930943588,-0.082635116,-0.197148634,-0.765579259,-0.115308229,-0.022448241,-0.004874699,-0.002528472,-0.044844444,-0.052783704,-0.023150926,-0.658002164,-0.0006375,-0.059581678,0,-0.072223218,-0.035353877,-0.042916806,0.921865231,-0.040862662,0.930943588,-0.000281505
9/20/2016 19:43,0.964261262,1.167536597,-0.082431227,-0.084298634,-0.879962627,-0.1548739,-0.022371632,-0.004852951,-0.00251956,-0.023400347,-0.052687083,-0.000653426,-0.797571435,-0.000634977,-0.049123044,0,-0.052216991,-0.030174201,-0.043767407,1.158136296,0.193875035,1.167536597,-0.000748032
9/19/2016 19:43,0.971257581,1.144542523,-0.081813935,-0.157942697,-0.813314884,-0.207100127,-0.021819537,-0.004832118,-0.002529583,-0.017641586,-0.052632697,-0.033613854,-0.69590581,-0.000632662,-0.045841123,0,-0.079596794,-0.03781228,-0.080754572,1.135600648,0.164343067,1.144542523,-0.000395648
9/18/2016 19:43,0.749256991,1.126933738,-0.080111863,-0.033769919,-0.715487072,-0.101846331,-0.02025088,-0.004840671,-0.002516701,-0.01859566,-0.052503611,-0.0340714,-0.617871655,-0.000649213,-0.050160197,0,-0.068420324,-0.029195093,-0.038004479,1.117735509,0.368478519,1.126933738,-0.000101343
9/17/2016 19:43,1.38810015,0.963258958,-0.084579201,-0.391203912,-0.996896238,-0.19785478,-0.019708831,-0.004875127,-0.002564815,-0.086576007,-0.057430428,-0.028578264,-0.864102303,-0.000595822,-0.070668935,0,-0.078991528,-0.053802407,-0.223020556,0.954076713,-0.434023438,0.963258958,-0.005282847
9/16/2016 19:43,1.260481389,0.450760359,-0.095839097,-0.117792361,-1.142689028,-0.123330289,-0.020190799,-0.004793924,-0.002551481,-0.020507442,-0.068302894,-0.025187616,-0.889799144,-0.003188808,-0.075497569,0,-0.173901019,-0.078988866,-0.044532326,0.441030521,-0.819450868,0.450760359,-0.002659803
9/15/2016 19:43,1.246914537,1.063397558,-0.081142199,-0.063671701,-1.183242836,-0.289175521,-0.020903021,-0.004837153,-0.002589525,-0.019117882,-0.0528125,-0.02967022,-1.028668194,-0.067236134,-0.049637708,0,-0.103150394,-0.051424248,-0.03874728,1.053739977,-0.19317456,1.063397558,-0.000205544
9/14/2016 19:43,1.027949907,1.233815995,-0.080736933,-0.134366701,-0.893583206,-0.202314815,-0.020516076,-0.004858299,-0.002550417,-0.030390706,-0.052812141,-0.067795775,-0.779082373,-0.003791713,-0.042804595,0,-0.075776076,-0.038724757,-0.04251897,1.22431787,0.196367963,1.233815995,-0.000591863
9/13/2016 19:43,1.046219028,1.193570625,-0.080587407,-0.243247894,-0.802971134,-0.138951447,-0.02057831,-0.004876516,-0.00255147,-0.035352998,-0.052581111,-0.012346146,-0.699338171,-0.082893877,-0.043448993,0,-0.070643229,-0.032989734,-0.035196725,1.18403463,0.137815602,1.193570625,-0.000299502
9/12/2016 19:43,1.128992928,1.235697766,-0.080031042,-0.090314468,-1.038678461,-0.150290625,-0.019890718,-0.004928426,-0.002566852,-0.089039225,-0.052645046,-0.01693897,-0.769983079,-0.08917331,-0.051600509,0,-0.161679225,-0.107016157,-0.0387711,1.226448947,0.097456019,1.235697766,-0.000293079
9/11/2016 19:43,0.698279757,1.262112766,-0.080303067,-0.049505729,-0.648774028,-0.107767188,-0.020205081,-0.00485566,-0.002529595,-0.018478576,-0.052712731,-0.000691366,-0.565927002,-0.009217836,-0.051561655,0,-0.052593171,-0.030253854,-0.044535579,1.252589039,0.554309282,1.262112766,-0.007272199
9/10/2016 19:43,1.777289225,1.151600266,-0.079303981,-0.150043889,-1.627245336,-0.312324109,-0.019372731,-0.004874919,-0.00264103,-0.043697222,-0.052415301,-0.050713299,-1.473896574,-0.493190787,-0.046776146,0,-0.10325316,-0.050095602,-0.041990266,1.142144282,-0.635144942,1.151600266,-0.000178588
9/9/2016 19:43,1.874427199,1.319984988,-0.080237708,-0.189040405,-1.685386794,-0.422131933,-0.020442118,-0.004913252,-0.002659074,-0.162376644,-0.052223264,-0.038028333,-1.520835706,-0.27430713,-0.057930208,0,-0.108397778,-0.05615331,-0.045852269,1.310875093,-0.563552106,1.319984988,-0.000234201
9/8/2016 19:43,0.829944931,1.306635787,-0.080630903,-0.053511887,-0.776433044,-0.17385169,-0.020460012,-0.004843623,-0.002552257,-0.028236852,-0.052775012,-0.03145235,-0.694188426,-0.003623692,-0.044520347,0,-0.050605243,-0.031639375,-0.044114502,1.297443218,0.467498287,1.306635787,-0.008153472
9/7/2016 19:43,1.186144491,1.350226644,-0.079828449,-0.214633009,-0.971511481,-0.183201042,-0.019690926,-0.00490397,-0.002576296,-0.108041759,-0.052657257,-0.028485752,-0.850766262,-0.003641817,-0.043821019,0,-0.082501204,-0.038244016,-0.0675014,1.341409803,0.155265313,1.350226644,-0.000484549
9/6/2016 19:43,0.81288331,0.870085347,-0.079820405,-0.046430289,-0.766453021,-0.122789861,-0.019536308,-0.004886759,-0.002552882,-0.058894988,-0.052844456,-0.028244525,-0.667266632,-0.003659618,-0.043569109,0,-0.067302546,-0.031883843,-0.043774769,0.860481412,0.047598102,0.870085347,-0.000208704
9/5/2016 19:43,1.193065359,0.532076678,-0.080388403,-0.06033912,-1.132726238,-0.317770822,-0.020581204,-0.004809155,-0.002584514,-0.035572245,-0.05241353,-0.031352535,-1.019057176,-0.13233691,-0.044670197,0,-0.067778889,-0.045890174,-0.043707708,0.522400498,-0.670664861,0.532076678,-0.00013022
9/4/2016 19:43,1.192158113,0.859380104,-0.080610069,-0.16886441,-1.023293704,-0.200099178,-0.020827674,-0.004813981,-0.002565278,-0.032537917,-0.052403137,-0.000794097,-0.903322407,-0.151299329,-0.051803507,0,-0.08069287,-0.039278426,-0.044252431,0.850067801,-0.342090313,0.859380104,-0.000020856
9/3/2016 19:43,0.681350417,1.111652442,-0.080753414,-0.064763507,-0.61658691,-0.056082986,-0.020925544,-0.004814734,-0.002515278,-0.015239514,-0.052497859,-0.000583102,-0.542005278,-0.0130389,-0.030068634,0,-0.046632894,-0.027948738,-0.043988125,1.102796898,0.421446481,1.111652442,-0.000164086
9/2/2016 19:43,0.947304572,1.347563391,-0.094560914,-0.08665338,-0.860651192,-0.141374514,-0.019709317,-0.004825012,-0.002550313,-0.015407894,-0.067476273,-0.020783299,-0.614442488,-0.000859468,-0.042719051,0,-0.172446192,-0.073762512,-0.045114213,1.338449248,0.391144676,1.347563391,-0.007345972
9/1/2016 19:43,1.386817859,1.4042125,-0.153377465,-0.24158044,-1.145237419,-0.123393438,-0.020417025,-0.00484838,-0.002606736,-0.019899352,-0.125505324,-0.033140231,-1.047283426,-0.152217616,-0.043264352,0,-0.065080382,-0.032873611,-0.043779525,1.395969097,0.009151238,1.4042125,-0.000956331
8/31/2016 19:43,1.318121667,0.628745451,-0.083527396,-0.236702917,-1.08141875,-0.215061539,-0.019220949,-0.004838958,-0.002580266,-0.03014647,-0.056887222,-0.000699815,-0.96017537,-0.230446759,-0.042875162,0,-0.081141042,-0.040102338,-0.044610336,0.619585868,-0.698535799,0.628745451,-0.000575428
8/30/2016 19:43,0.715635023,0.750895266,-0.079038484,-0.056510197,-0.659124826,-0.088623356,-0.018864954,-0.004882326,-0.002537153,-0.027838391,-0.052754051,-0.028281609,-0.563968519,-0.002709213,-0.045878461,0,-0.063670787,-0.031485521,-0.044913889,0.741494259,0.025859236,0.750895266,-0.000277014
8/29/2016 19:43,0.902885081,1.15720463,-0.078102315,-0.133686204,-0.769198877,-0.179237558,-0.018287049,-0.004868322,-0.002551875,-0.051046238,-0.052395069,-0.028052917,-0.681062604,-0.00261059,-0.04600485,0,-0.05687816,-0.031258113,-0.045856296,1.147813009,0.244927928,1.15720463,-0.000232234
8/28/2016 19:43,0.868174294,1.507667882,-0.080329919,-0.054328519,-0.813845775,-0.188426331,-0.020402998,-0.004882743,-0.002553194,-0.076479433,-0.052490984,-0.026850255,-0.696578704,-0.002562569,-0.047141146,0,-0.075917963,-0.041349109,-0.045678981,1.498609653,0.630435359,1.507667882,-0.007534363
8/27/2016 19:43,0.813003009,1.003716956,-0.078512361,-0.045133067,-0.767869942,-0.119701979,-0.018882917,-0.004838322,-0.002519757,-0.043844213,-0.052271366,-0.026920405,-0.687845602,-0.00258287,-0.049113252,0,-0.04895956,-0.03106478,-0.045400428,0.994909294,0.181906285,1.003716956,-0.00049081
8/26/2016 19:43,1.292421956,0.580898681,-0.076237859,-0.113260509,-1.179161447,-0.184829294,-0.016923472,-0.004821493,-0.002548646,-0.052517222,-0.051944248,-0.023673472,-0.849993958,-0.002520116,-0.051892141,0,-0.19923037,-0.129937118,-0.04331691,0.571963796,-0.72045816,0.580898681,-0.000100764
8/25/2016 19:43,1.316458507,1.474794583,-0.076960637,-0.033363067,-1.28309544,-0.549935463,-0.017351574,-0.004780949,-0.002617731,-0.021247813,-0.052210382,-0.000796875,-1.095112951,-0.002473762,-0.049280394,0,-0.121432326,-0.066550162,0.000396921,1.46566941,0.149210903,1.474794583,-0.000119653
8/24/2016 19:43,1.117598866,1.540781771,-0.070759907,-0.053384954,-1.064213912,-0.136549664,-0.01772088,-0.004850752,-0.002550868,-0.027420266,-0.045637407,-0.031593032,-0.748672986,-0.054133704,-0.044329479,0,-0.215731273,-0.099809653,-0.044646863,1.531752604,0.414153738,1.540781771,-0.000188576
8/23/2016 19:43,1.491289479,1.595998553,-0.046156701,-0.145703426,-1.345586053,-0.351628715,-0.018187604,-0.004882303,-0.002601215,-0.084125243,-0.020485579,-0.000704259,-1.065235706,-0.140211447,-0.055142095,0,-0.163307616,-0.117042731,-0.044569329,1.587069259,0.09577978,1.595998553,-0.005677118
8/22/2016 19:43,1.44955169,1.6030536,-0.048046343,-0.225616227,-1.223935463,-0.10485309,-0.020138079,-0.004846169,-0.002531123,-0.015340729,-0.020530972,-0.02750037,-0.822532141,-0.204073808,-0.047003785,0,-0.240953356,-0.160449965,-0.045715775,1.59370022,0.14414853,1.6030536,-0.002702627
8/21/2016 19:43,0.832453553,1.413071748,-0.046515185,-0.231133634,-0.601319919,-0.05315809,-0.018706748,-0.00485522,-0.002499016,-0.041765914,-0.020454201,-0.000600648,-0.526286088,-0.003773229,-0.035034734,0,-0.048474977,-0.026558854,-0.045830394,1.403720671,0.571267118,1.413071748,-0.000098241
8/20/2016 19:43,0.881167616,1.07607963,-0.044579711,-0.184054525,-0.69711309,-0.046496817,-0.016909907,-0.004825602,-0.002489572,-0.015254282,-0.02035463,-0.01458912,-0.569402303,-0.003770359,-0.040258148,0,-0.100144919,-0.027565868,-0.041549039,1.067092616,0.185925,1.07607963,-0.00026684
8/19/2016 19:43,1.453004664,1.621302095,-0.166649803,-0.199829572,-1.253175093,-0.06301919,-0.142488206,-0.004815984,-0.00251412,-0.01516478,-0.016831493,-0.019312025,-0.781251481,-0.08442213,-0.039872049,0,-0.257494444,-0.214429167,-0.0457614,1.612639294,0.15963463,1.621302095,-0.000192616
8/18/2016 19:43,1.319376458,1.627185521,-0.171446308,-0.192957917,-1.126418542,-0.160244479,-0.160219977,-0.004813287,-0.002519063,-0.015304896,-0.003893981,-0.000619803,-0.774729421,-0.003729236,-0.038330579,0,-0.25140397,-0.10028515,-0.04466669,1.618855903,0.299479444,1.627185521,-0.000089063
8/17/2016 19:43,1.362805556,1.704427593,-0.156858924,-0.162659792,-1.200145764,-0.060378137,-0.145505845,-0.004910995,-0.002524155,-0.079826887,-0.003917928,-0.000595208,-0.704322975,-0.003760822,-0.042383889,0,-0.273416389,-0.2224064,-0.033999317,1.696288681,0.333483125,1.704427593,-0.000308519
8/16/2016 19:43,0.807575301,1.731085683,-0.029544583,-0.168951748,-0.638623553,-0.091546007,-0.018271609,-0.00484838,-0.002491863,-0.015429745,-0.003932731,-0.027748981,-0.563869664,-0.00379794,-0.0449236,0,-0.046415903,-0.028337986,-0.04669809,1.722495556,0.914920255,1.731085683,-0.000329132
8/15/2016 19:43,1.517002269,1.526198125,-0.029287407,-0.168821134,-1.348181134,-0.163023056,-0.018044144,-0.00483515,-0.002520787,-0.018536968,-0.003887326,-0.030327882,-0.771733808,-0.097598935,-0.046705035,0,-0.363414688,-0.213032639,-0.046373206,1.517708102,0.000705833,1.526198125,0.00017669
8/14/2016 19:43,0.89229066,1.777144826,-0.028773576,-0.112216181,-0.780074479,-0.165108611,-0.017513461,-0.004839479,-0.002516597,-0.036329803,-0.003904039,-0.026958831,-0.680316539,-0.073238808,-0.0528289,0,-0.065006748,-0.034751192,-0.045429792,1.76801375,0.87572309,1.777144826,-0.007422095
8/13/2016 19:43,1.531905752,1.831422292,-0.093649225,-0.130536898,-1.401368854,-0.315595799,-0.082382303,-0.004845116,-0.002570475,-0.106026134,-0.003851331,-0.056568252,-1.263476817,-0.106275567,-0.074825394,0,-0.090202338,-0.047689699,-0.044224352,1.823048657,0.291142905,1.831422292,-0.000217998
8/12/2016 19:43,1.585780162,1.773721042,-0.269097836,-0.167975706,-1.417804456,-0.210054178,-0.257854225,-0.004826794,-0.002562917,-0.059152755,-0.0038539,-0.026792118,-1.01545941,-0.058155856,-0.061793032,0,-0.259088345,-0.143256701,-0.044045208,1.76482816,0.179047998,1.773721042,0.000205069
8/11/2016 19:43,1.187332512,1.836157477,-0.028580093,-0.043774167,-1.143558345,-0.109133125,-0.017300926,-0.004859306,-0.002522292,-0.069390845,-0.003897569,-0.053750266,-0.698304178,-0.00374206,-0.049452813,0,-0.268623472,-0.176630694,0.000726632,1.827596088,0.640263576,1.836157477,-0.000023993
8/10/2016 19:43,1.144687824,1.891388727,-0.029102083,-0.123660417,-1.021027407,-0.182189572,-0.017813808,-0.0048364,-0.002534178,-0.018551782,-0.003917697,-0.000651586,-0.707501759,-0.085955579,-0.040318322,0,-0.18795147,-0.125574178,-0.045993264,1.882709236,0.738021412,1.891388727,-0.006153472
8/9/2016 19:43,1.906155625,1.720827095,-0.066174931,-0.097139931,-1.809015694,-0.164173681,-0.017480856,-0.004809167,-0.002537708,-0.039825394,-0.041347199,-0.027102731,-0.923417859,-0.160508495,-0.047245567,0,-0.540305139,-0.345292697,-0.043821169,1.713778519,-0.192377106,1.720827095,-0.002607951
8/8/2016 19:43,2.001118704,0.851039248,-0.088200856,-0.069753391,-1.931365313,-0.357499699,-0.018036134,-0.004796296,-0.002613681,-0.027305243,-0.062754745,-0.029167697,-1.23741338,-0.275334977,-0.044834491,0,-0.437565035,-0.256386898,-0.043056296,0.843387164,-1.157731539,0.851039248,0.00001419
8/7/2016 19:43,1.070805718,1.249462986,-0.078722245,-0.074119433,-0.996686285,-0.213613981,-0.01881434,-0.004857303,-0.002581609,-0.085755903,-0.052468993,-0.030972326,-0.86437434,-0.017000035,-0.048736262,0,-0.088306065,-0.04400588,-0.045842176,1.240498634,0.169692917,1.249462986,-0.000083067
8/6/2016 19:43,1.287487951,1.084576331,-0.08479794,-0.043058171,-1.24442978,-0.106555278,-0.019213333,-0.004841354,-0.00254934,-0.072972407,-0.058193912,-0.000332708,-0.745714225,-0.003489572,-0.050087465,0,-0.329689109,-0.169026447,-0.043050382,1.075799792,-0.21168816,1.084576331,0.000232176
8/5/2016 19:43,0.690892269,1.009868461,-0.034777894,-0.047501516,-0.643390752,-0.042531215,-0.019257396,-0.004855289,-0.002482338,-0.01539081,-0.00818287,0.000021725,-0.424853403,-0.030679606,-0.030006308,0,-0.1242786,-0.09425875,-0.037354954,1.001111609,0.31021934,1.009868461,-0.006496169
8/4/2016 19:43,0.982330231,2.012598194,-0.029058021,-0.331386875,-0.650943356,-0.045843646,-0.017737859,-0.00485463,-0.002485961,-0.015468403,-0.003979572,0.000023565,-0.370952697,-0.002652361,-0.027875104,0,-0.165999884,-0.113990775,-0.259196632,2.00436728,1.022037049,2.012598194,-0.000595069
